stop_id,stop_name,stop_lat,stop_lon
"23rd St S & 5th Ave S (Corner SE)","23rd St S & 5th Ave S (Corner SE)","46.869634219462924","-96.81694264223974"
"23rd St S & 6th Ave S (Shelter 208 Corner SE)","Shelter 208 (Community Homes)","46.86856504484324","-96.81695069855937"
"23rd St S & 8th Ave S (T Interesection East)","23rd St S & 8th Ave S (T Interesection East)","46.86673164193817","-96.81698300126199"
"23rd St S & Somali Business Center (Midblock East)","23rd St S & Somali Business Center (Midblock East)","46.87411263","-96.81656746"
"24th Ave & 11th St S (Corner NE)","24th Ave S & 11th St S (Corner NE)","46.851442354940836","-96.76251967101301"
"24th Ave & 19 1/2 St S (Corner NE)","24th Ave & 19 1/2 St S (Corner NE)","46.85142954477704","-96.75042677049672"
"24th Ave S & 14th St S (Corner NE)","24th Ave S & 14th St S (Corner NE)","46.851437824335","-96.75720857228147"
"24th Ave S & 29th St S (T Intersection_ South Side)","24th Ave S & 29th St S (T Intersection, South Side)","46.85127747240707","-96.7337651514044"
"24th Ave S & 33rd St S (Corner NE)","24th Ave S & 33rd St S (Corner NE)","46.853620455290304","-96.72639617377823"
"24th Ave S & 33rd St S (T Intersection_ South Side)","24th Ave S & 33rd St S (T Intersection, South Side)","46.85315376992476","-96.72619342514204"
"24th Ave S & 38th Street S (Corner NE)","24th Ave S & 38th Street S (Corner NE)","46.85505642367748","-96.71756396994645"
"24th Ave S & 5th St S (Shelter 117 Midblock)","Shelter 117 (MidBlock)","46.85151490499214","-96.77125659333286"
"24th Ave S & 7th St S (Corner NE)","24th Ave S & 7th St S (Corner NE)","46.85138289264912","-96.76924160292046"
"24th Ave S & 8th St Frontage (Corner NE)","24th Ave S & 8th St Frontage (Corner NE)","46.85145123826906","-96.76723296399808"
"24th Ave S & Near Main (West of entrance to Byte Speed on South side)","24th Ave S & Near Main (West of entrance to Byte Speed on South side)","46.85167255057495","-96.72959835464667"
"24th St S & 2nd Ave S (Corner NW)","24th St S & 2nd Ave S (Corner NW)","46.87411757","-96.81816298"
"25th Ave N & 2nd St N (Corner NE)","25th Ave N & 2nd St N (Corner NE)","46.90985643","-96.78043092"
"25th Ave N & 3rd St N (Corner NE)","25th Ave N & 3rd St N (Corner NE)","46.90987043","-96.7827981"
"25th Ave N & Broadway N (Shelter 271 Corner NE)","Shelter 271 (Gate City Bank)","46.90987092","-96.78679572"
"25th Ave N & Elm St N (Farside Stop)","25th Ave N & Elm St N (Farside Stop)","46.90985814","-96.77749147"
"25th Ave S & 14th St S (Corner SW)","Shelter 210 (K-Mart Parking Lot)","46.843734537525386","-96.80099079823097"
"25th Ave S & 15th St S (Corner NE)","25th Ave S & 15th St S (Corner NE)","46.84348218","-96.80352263"
"25th Ave S & 15th St S (Corner SW)","25th Ave S & 15th St S (Corner SW)","46.84330921322718","-96.80392305297015"
"25th Ave S & 16th St S (Corner NE)","25th Ave S & 16th St S (Corner NE)","46.84341088","-96.80685006"
"25th Ave S & 17th St S (Corner NE)","25th Ave S & 17th St S (Corner NE)","46.84340714","-96.80827491"
"25th Ave S & 18th St S (Corner NE)","25th Ave S & 18th St S (Corner NE)","46.84290719070972","-96.81131629458467"
"25th Ave S & Arrowhead Rd S (Corner SW)","25th Ave S & Arrowhead Rd S (Corner SW)","46.843299022175664","-96.80537033485561"
"25th Ave S & K-mart (Shelter 210 Midblock)","Shelter 210 (K-Mart on Street)","46.84357007057184","-96.80109295811944"
"25th St N & 10th Ave N (Corner NW)","25th St N & 10th Ave N (Corner NW)","46.88697948","-96.81972574"
"25th St N & 5th Ave N (Corner SE)","25th St N & 5th Ave N (Corner SE)","46.88143803","-96.81954684"
"25th St S & 12th Ave S (Corner NW)","25th St S & 12th Ave S (Corner NW)","46.86364233","-96.81967314"
"25th St S & 12th Ave S (Midblock East)","25th St S & 12th Ave S (Midblock East)","46.86346482","-96.81943859"
"25th St S & 17th Ave S (Corner NW)","25th St S & 17th Ave S (Corner NW)","46.8544432","-96.81964331"
"25th St S & 17th Ave S (Corner SE)","25th St S & 17th Ave S (Corner SE)","46.8541181","-96.8195377"
"25th St S & 18th St S (Corner SE)","25th St S & 18th St S (Corner SE)","46.84580279","-96.81968146"
"25th St S & 20th Ave S (Corner NW)","25th St S & 20th Ave S (Corner NW)","46.85121216","-96.81970673"
"25th St S & 20th Ave S (Corner SE)","25th St S & 20th Ave S (Corner SE)","46.85087362","-96.8195919"
"25th St S & 24th Ave S (Corner SE)","25th St S & 24th Ave S (Corner SE)","46.84325128","-96.81975759"
"25th St S & 25th Ave S (Corner NW)","25th St S & 25th Ave S (Corner NW)","46.84269943","-96.81984935"
"25th St S & 25th St Market (Midblock East)","25th St S & 25th St Market (Midblock East)","46.86004857","-96.81960282"
"25th St S & 26th Ave S (Corner NW)","25th St S & 26th Ave S (Corner NW)","46.84097308","-96.81984109"
"25th St S & 26th Ave S (Corner SE)","25th St S & 26th Ave S (Corner SE)","46.84062991","-96.81979472"
"25th St S & 27th Ave S (Corner SE)","25th St S & 27th Ave S (Corner SE)","46.83828796","-96.81992516"
"25th St S & 2nd Ave S (Corner SE)","25th St S & 2nd Ave S (Corner SE)","46.87392435","-96.8194641"
"25th St S & 30 1/2 Ave S (Corner SE)","25th St S & 30 1/2 Ave S (Corner SE)","46.83439878","-96.81990247"
"25th St S & 30th Ave S (Corner NW)","25th St S & 30th Ave S (Corner NW)","46.83588453","-96.81990139"
"25th St S & 3rd Ave S (Corner SE)","25th St S & 3rd Ave S (Corner SE)","46.87291004","-96.81948394"
"25th St S & 3rd Ave S (Midblock West)","25th St S & 3rd Ave S (Midblock West)","46.87341166","-96.81962434"
"25th St S & 5th Ave S (Corner NW)","25th St S & 5th Ave S (Corner NW)","46.86994763","-96.81954154"
"25th St S & 5th Ave S (Corner SE)","25th St S & 5th Ave S (Corner SE)","46.86962437","-96.81946244"
"25th St S & 6th Ave S (Corner SE)","25th St S & 6th Ave S (Corner SE)","46.86863969","-96.81948494"
"25th St S & 7th Ave S (Corner NW)","25th St S & 7th Ave S (Corner NW)","46.86798466","-96.81953475"
"25th St S & 8th Ave S (Corner SE)","25th St S & 8th Ave S (Corner SE)","46.8666443","-96.81955255"
"25th St S & Flickertail Dr N (Corner SE)","25th St S & Flickertail Dr N (Corner SE)","46.85743784","-96.81954598"
"26th Ave E & Microtel Inn & Suites Rd","26th Ave E & 6th St E (Corner NE)","46.84045061","-96.88967912"
"26th St S & 24th Ave S (Corner SE)","26th St S & 24th Ave S (Corner SE)","46.851175499067445","-96.7361619864062"
"27th Ave S & 15th St S (Corner SW)","27th Ave S & 15th St S (Corner SW)","46.839011336940594","-96.80194513033041"
"27th Ave S & 15th St S (Shelter 261 Corner NW)","Shelter 261 (Corner NW)","46.83921668572694","-96.80197527467406"
"27th Ave S & 18th St S (Corner NE)","27th Ave S & 18th St S (Corner NE)","46.83848388366658","-96.8103834851514"
"27th Ave S & Arrowhead Rd S (Corner NE)","27th Ave S & Arrowhead Rd S (Corner NE)","46.83899313164845","-96.80490356522272"
"27th Ave S & Arrowhead Rd S (T Intersection South)","27th Ave S & Arrowhead Rd S (T Intersection South)","46.83876345881552","-96.80489863462608"
"27th Ave S & Pacific Dr S (Corner NE)","27th Ave S & Pacific Dr S (Corner NE)","46.83861843663757","-96.80787708799643"
"27th Ave S & Pacific Dr S (Corner SW)","27th Ave S & Pacific Dr S (Corner SW)","46.83841692059497","-96.80824088561734"
"27th Ave S. & Menards (Midblock out from main entrance)","MHD Menards","46.84914078316494","-96.72861453474304"
"27th Ave S. & Sam's Club (By Sidewalk Leading from Main Door)","MHD Sam's Club","46.84865952180984","-96.7341399773612"
"28th Ave N & 12th St N (Corner NE)","28th Ave N & 12th St N (Corner NE)","46.91214242779423","-96.79604243612081"
"28th Ave S & 14th St S (T intersection SW - Route 5 only)","28th Ave S & 14th St S (T intersection SW - Route 5 only)","46.847698812158185","-96.75765301205436"
"28th Ave S & 20th St S (Shelter 111 Midblock)","Shelter 111 (M|State)","46.84785188384067","-96.75088359059757"
"28th Ave S & 34th St S (Corner NE)","28th Ave S & 34th St S (Corner NE)","46.85048436798004","-96.72189846695784"
"28th St S & 32nd Ave S (Corner SE)","28th St S & 32nd Ave S (Corner SE)","46.83221992395703","-96.82555555891868"
"28th St S & 7th Ave S (Shelter 246 Corner SW)","Shelter 246 (Islamic Society of FM)","46.867681052551724","-96.82488871399916"
"28th St SW & Fiechtner Dr (Corner SE)","28th St SW & Fiechtner Dr (Corner SE)","46.86900062","-96.82507994"
"28th St SW & Fiechtner Dr (Corner SW)","28th St SW & Fiechtner Dr (Corner NW)","46.86919437","-96.82544766"
"29th St N & 10th Ave N (Corner SE)","29th St N & 10th Ave N (Corner SE)","46.8867703386599","-96.82532544586233"
"29th St N & 11th Ave N (Corner SE)","29th St N & 11th Ave N (Corner SE)","46.88859036039598","-96.82538502596057"
"2nd Ave N & 10th St N (Corner SW)","2nd Ave N & 10th St N (Corner SW)","46.87829107757703","-96.79436649951677"
"2nd Ave N & 11th St N (Corner SW)","2nd Ave N & 11th St N (Corner SW)","46.87828807662072","-96.79569625838371"
"2nd Ave N & 12th St N (Shelter 245 Corner SW)","Shelter 245 (Corner SW)","46.878304110998805","-96.79730555551643"
"2nd Ave N & 5th St N (Corner SW)","2nd Ave N & 5th St N (Corner SW)","46.87784559748583","-96.78641427194194"
"2nd Ave N & 8th St N (Corner SW)","2nd Ave N & 8th St N (Corner SW)","46.87841105","-96.79265193"
"2nd Ave N & 8th St N (Shelter 103 Corner NE)","Shelter 103 (River View Heights)","46.87724640086934","-96.7674668159985"
"2nd Ave N & Broadway N (Corner NE)","2nd Ave N & Broadway N (Corner NE)","46.87798827","-96.78735056"
"2nd Ave N & Broadway N (Corner SW)","2nd Ave N & Broadway N (Corner SW)","46.87787157250902","-96.78800139165438"
"2nd Ave N & NDSU Klai Hall (Main Entrance)","2nd Ave N & NDSU Klai Hall (Main Entrance)","46.87834876","-96.79190104"
"2nd Ave N & NDSU R H Barry Hall (Main Entrance)","2nd Ave N & NDSU R H Barry Hall (Main Entrance)","46.87840947","-96.79316213"
"2nd Ave N & Roberts St (Corner SW)","2nd Ave N & Roberts St (Corner SW)","46.87792040033919","-96.78973726827608"
"2nd Ave N & Roberts St N (Corner NE)","2nd Ave N & Roberts St N (Corner NE)","46.87800244","-96.78956167"
"2nd Ave S & 11th St S (Corner NE)","2nd Ave S & 11th St S (Corner NE)","46.87278268609187","-96.76233645034327"
"2nd Ave S & 12th St S (Corner NE)","2nd Ave S & 12th St S (Corner NE)","46.87276950829351","-96.76086423713103"
"2nd Ave S & 14th/13th Ave S (Midblock North)","2nd Ave S & 14th/13th Ave S (Midblock North)","46.87279463365798","-96.75787219821947"
"2nd Ave S & 24th St S (Corner SW)","2nd Ave S & 24th St S (Corner SW)","46.87394678","-96.81824874"
"2nd St S & Fargo High Rise (Main Entrance)","2nd St S & Fargo High Rise (Main Entrance)","46.872313470228036","-96.78291519004584"
"2nd Street NE & 1st Avenue NE (Corner NW)","2nd Street NE & 1st Avenue NE (Corner NW)","46.87770633617111","-96.70045686346471"
"2nd Street NE & 2nd Avenue NE (Corner NW)","2nd Street NE & 2nd Avenue NE (Corner NW)","46.87869533915741","-96.70046215612597"
"30th Ave S & 12th St S (Corner SW)","30th Ave S & 12th St S (Corner SW)","46.84399162881197","-96.76138553199634"
"30th Ave S & 13th St S (Corner SW)","30th Ave S & 13th St S (Corner SW)","46.843979535496366","-96.76007102681247"
"30th Ave S & 14th St S Far side (Corner SE)","30th Ave S & 14th St S Far side (Corner SE)","46.843994363472916","-96.75700807565254"
"30th Ave S & 18th St S (Corner SW)","30th Ave S & 18th St S (Corner SW)","46.84399841926037","-96.75009641113952"
"30th Ave S & 32nd St S (Corner SW)","30th Ave S & 32nd St S (Corner SW)","46.8368099717986","-96.83057391923224"
"30th Ave S & 33rd St S (Corner NE)","30th Ave S & 33rd St S (Corner NE)","46.837039532985166","-96.83275878301437"
"30th Ave S & 55th St S (Corner NE)","30th Ave S & 55th St S (Corner NE)","46.83728144","-96.87890991"
"30th Ave S & 9th St S (Corner SW)","30th Ave S & 9th St S (Corner SW)","46.84402351","-96.76622572"
"30th St N & 4th Ave N (Corner SE)","30th St N & 4th Ave N (Corner SE)","46.878956670325806","-96.73292324430503"
"31st Ave E & 6th St E","6th St E & 31st Ave E (Corner SE)","46.83588428","-96.88889664"
"31st Ave E & Bluestem Dr","31st Ave E & Bluestem Dr (Corner SW)","46.83670949","-96.88446923"
"31st Ave S & 51st Ave S (Corner SW)","31st Ave S & 51st St S (Corner SW)","46.83417683","-96.87448848"
"32nd Ave E & 6th/4th St E (Midblock)","32nd Ave E & 6th/4th St E (Midblock North)","46.83328514","-96.89073459"
"32nd Ave E & Sheyenne River Way","32nd Ave E & 2nd St E/Sheyenne River Way (Midblock)","46.83343973","-96.90185714"
"32nd Ave N & 8th St N (T Intersection North)","32nd Ave N & 8th St N (T Intersection North)","46.91942523606285","-96.7897385229468"
"32nd Ave N & U32 Apartment Complex","32nd Ave N & 10th St N - U 32 Apartment Complex","46.91931811","-96.79495031"
"32nd Ave S & 11th St S (Corner NE)","32nd Ave S & 11th St S (Corner NE)","46.84196238","-96.76273169"
"32nd Ave S & 15th St S (Corner NE)","32nd Ave S & 15th St S (Corner NE)","46.83273463","-96.80176816"
"32nd Ave S & 18th St S (Corner NE)","32nd Ave S & 18th St S (Corner NE)","46.83266232","-96.81027105"
"32nd Ave S & 18th St S (Corner SW)","32nd Ave S & 18th St S (Corner SW)","46.83249125","-96.81054467"
"32nd Ave S & 20th St S (Corner SW)","32nd Ave S & 20th St S (Corner SW)","46.83251007","-96.8129789"
"32nd Ave S & 22nd St S (Corner NE)","32nd Ave S & 22nd St S (Corner NE)","46.83263912","-96.81526343"
"32nd Ave S & 23rd St S (Corner NE)","32nd Ave S & 23rd St S (Corner NE)","46.83271099","-96.81714964"
"32nd Ave S & 23rd St S (Shelter 236 Corner SW)","Shelter 236 (Southpointe)","46.83225716908933","-96.81753491705756"
"32nd Ave S & 27th St S (Corner NE)","32nd Ave S & 27th St S (Corner NE)","46.83259626","-96.82309469"
"32nd Ave S & 27th St S (Corner SW)","32nd Ave S & 27th St S (Corner SW)","46.83247471","-96.8234432"
"32nd Ave S & 39th St S (Corner NE)","32nd Ave S & 39th St S (Corner NW)","46.8327402","-96.84568117"
"32nd Ave S & 39th St S (Corner SW)","32nd Ave S & 39th St S (Corner SW)","46.83248240481389","-96.84599273666866"
"32nd Ave S & 5th St S (Corner SW)","32nd Ave S & 5th St S (Corner SW)","46.84216165308452","-96.7719420445124"
"32nd Ave S & Hornbacher's Drive (Corner SW)","32nd Ave S & Hornbacher's Drive (Corner SW)","46.83260078","-96.80198465"
"32nd Ave W & 6th St W","32nd Ave W & 6th St W (Corner SW)","46.83347988","-96.91065508"
"32nd St N & 12th Ave N (Shelter 264 Corner SE)","Shelter 264 (Corner SE)","46.89026499649705","-96.82984256704638"
"32nd St S & 16th Ave S (Corner NW)","32nd St S & 16th Ave S (Corner NW)","46.85578671372467","-96.83036271051421"
"32nd St S & 31st Ave S (Shelter 262 Midblock West)","Shelter 262 (Apartments)","46.83492755627358","-96.83057032206067"
"32nd St S & 32nd Ave S (Corner SE)","32nd St S & 32nd Ave S (Corner SE)","46.8322556871594","-96.83030922377094"
"32nd St S & Westgate Dr S (Corner SE)","32nd St S & Westgate Dr S (Corner SE)","46.857563041172085","-96.83000583802433"
"33rd St S & 14th Ave S (Corner SE)","33rd St S & 14th Ave S (Corner SE)","46.85979118860198","-96.83232155068666"
"34th St N near 2nd Ave (Shelter 107 East)","Shelter 107 (34th St)","46.87825346468931","-96.72528650840489"
"34th St S & 11th Ave S (Midblock East)","34th St S & 11th Ave S (Midblock East)","46.863111723115985","-96.72517760073826"
"34th St S & 15th Ave S (Corner NW)","34th St S & 15th Ave S (Corner NW)","46.857159546135996","-96.83631328252781"
"34th St S & 15th Ave S (Corner SE)","34th St S & 15th Ave S (Corner SE)","46.85682321601553","-96.83595414883945"
"34th St S & 17th Ave S (Corner NW)","34th St S & 17th Ave S (Corner NW)","46.854497500155986","-96.83635532588119"
"34th St S & 4th Ave S (Corner SE)","34th St S & 4th Ave S (Corner SE)","46.87101657","-96.83514881"
"34th St S & 8th Ave S (Corner NE)","34th St S & 8th Ave S (Corner NE)","46.866177216663615","-96.72627610207228"
"34th St S & Cash Wise Driveway (Corner SE)","34th St S & CashWise Driveway (Corner SE)","46.858892968545135","-96.83590547802599"
"34th St S & Cass County Jail (Corner SE)","34th St S & Cass County Jail (Corner SE)","46.87005533","-96.83547964"
"34th St S & Near 12th Ave S (North of Driveway to Casey's General Store)","34th St S & Near 12th Ave S (Casey's General Store)","46.86251820530995","-96.7249252979029"
"34th St S & Ridgewood Blvd (Corner NE)","34th St S & Ridgewood Blvd (Corner NE)","46.858384572534746","-96.72498879844048"
"34th Street N & 3rd Avenue NW (Corner SE)","34th Street N & 3rd Avenue NW (Corner SE)","46.87927022894494","-96.7252941078122"
"34th Street NW & 3rd Avenue NW (West side T Intersection)","34th Street NW & 3rd Avenue NW (West side T Intersection)","46.879615279220296","-96.7258349660627"
"36th St S & 24th Ave S (South side of Apt. building driveway on West side of street.)","36th St S & 24th Ave S (South side of Apt. building driveway on West side of street.)","46.85396186830171","-96.72162674649435"
"36th St S & 28th Ave S (North of Roundabout Across from Driveway to Apartment Bldg)","36th St S & 28th Ave S (North of Roundabout Across from Driveway to Apartment Bldg)","46.85035114602249","-96.71977285081337"
"37th Ave S & 11th St S (Corner NE)","37th Ave S & 11th St S (Corner NE)","46.83631136","-96.76206654"
"37th Ave S & 13th St S (Corner NE)","37th Ave S & 13th St S (Corner NE)","46.83629645","-96.75939732"
"37th Ave S & 5th St S (Corner NE)","37th Ave S & 5th St S (Corner NE)","46.83690595108134","-96.77163246523227"
"37th Ave S & 7th St S (Corner NE)","37th Ave S & West of 8th Street (West of Driveway by Super 8)","46.83686107510708","-96.76955383599307"
"37th Ave S & Rivershore Dr (Corner NE)","37th Ave S & Rivershore Dr (Corner NE)","46.83703116055549","-96.77293555351724"
"38th St S & 9th Ave S (Corner SE)","38th St S & 9th Ave S (Corner SE)","46.86611071","-96.84345936"
"38th St S & Savers (Driveway West)","38th St S & Savers (Driveway West)","46.85640835","-96.84178452"
"38th St SW & Best Buy (Driveway West)","38th St SW & Best Buy (Driveway West)","46.85766544","-96.84190754"
"3rd Ave N & 12th St N (Corner NE)","3rd Ave N & 12th St N (Corner NE)","46.879573293783096","-96.79679828661045"
"3rd Ave N & 15th St N (Corner NE)","3rd Ave N & 15th St N (Corner NE)","46.87963865733177","-96.80342868416886"
"3rd Ave N & 15th St N (Corner SW)","Centre Inc. (Corner SW)","46.87940302469403","-96.80382141046402"
"3rd Ave N & 16th St N (Corner NE)","3rd Ave N & 16th St N (Corner NE)","46.87964772076609","-96.8062851970919"
"3rd Ave N & 19th/20th St N (Shelter 260 Midblock South)","Shelter 260 (New Life Center)","46.87935628173763","-96.81156400151926"
"3rd Ave N & 20th St N (Corner NE)","3rd Ave N & 20th St N (Corner NE)","46.87949075","-96.81205397"
"3rd Ave N & 23rd St N (Corner NE)","3rd Ave N & 23rd St N (Corner NE)","46.879596731901586","-96.816481204896"
"3rd Ave N & 25th St N (Corner NE)","3rd Ave N & 25th St N (Corner NE)","46.87959320023067","-96.81911493747803"
"3rd Ave N & 9th St N (Corner NW)","3rd Ave N & 9th St N (Corner NW)","46.87836408139758","-96.76598599426617"
"3rd Ave N & University Dr N (Corner NE)","3rd Ave N & University Dr N (Corner NE)","46.879574808096045","-96.79785735874574"
"3rd Ave N & University Dr N (Corner SW)","3rd Ave N & University Dr N (Corner SW)","46.87933435273045","-96.79854396380017"
"3rd Avenue NE & near 12th St EastView Apartments (East of 3rd Driveway)","3rd Avenue NE & near 12th St EastView Apartments (East of 3rd Driveway)","46.87888540282854","-96.68846295378097"
"40th Ave S & 43rd St S (Corner SW)","40th Ave S & 43rd St S (Corner SW)","46.81820604165696","-96.85638301437922"
"40th Ave S & 47th St S (Corner SW)","40th Ave S & 47th St S (Corner SW)","46.818311892573405","-96.86682743625249"
"40th Ave S & 50th St S (Corner NE)","40th Ave S & 50th St S (Corner NE)","46.81845751","-96.87066447"
"40th Ave S & 52nd St S (Corner NE)","40th Ave S & 52nd St S (Corner NE)","46.81852864","-96.87347791"
"40th Ave S & 54th St S (Corner NE)","40th Ave S & 54th St S (Corner NE)","46.81857565","-96.87618361"
"40th Ave S & 55th St S (Corner SW)","40th Ave S & 55th St S (Corner SW)","46.818396069180906","-96.87734044558027"
"40th Ave S & 56th St S (Corner NE)","40th Ave S & 56th St S (Corner NE)","46.81862206","-96.88025936"
"40th Ave S & 9th St S (Corner NE)","Hornbachers (Corner NE)","46.83314890885572","-96.76539356188374"
"40th Ave S & Hornbacher's (Shelter 274 Midblock South)","Shelter 274 (Hornbacher's)","46.81826016043064","-96.86268135884166"
"40th Ave S & Village Ln S (Corner NE)","40th Ave S & Village Ln S (Corner NE)","46.81840036","-96.86409847"
"40th St S & Dakota View Estates","40th St S & Dakota View Estates (Corner NW)","46.85352059","-96.84709411"
"40th Street S & near 12th Avenue S (South of Driveway into Horizon School Main Entrance)","Horizon Middle School (Driveway)","46.86081800542842","-96.71514072987696"
"42nd St S & 17th Ave S (Corner SE)","42nd St S & 17th Ave S (Corner SE)","46.854880227516155","-96.85088681989807"
"42nd St S & 18th Ave S (Corner SE)","42nd St S & 18th Ave S (Corner SE)","46.85152617979229","-96.85095381703717"
"42nd St S & 19th  Ave S (Corner SE)","42nd St S & 19th Ave S (Corner SE)","46.84963538447561","-96.85104624046309"
"42nd St S & 19th Ave S (Corner NW)","42nd St S & 19th Ave S (Corner NW)","46.849925162645505","-96.85133427522295"
"42nd St S & 23rd Ave S (Corner NW)","42nd St S & 23rd Ave S (Corner NW)","46.84384765580858","-96.85147880257152"
"42nd St S & 23rd Ave S (T Intersection East)","42nd St S & 23rd Ave S (T Intersection East)","46.843643665166375","-96.85092573780243"
"42nd St S & 28th Ave S (Corner NW)","42nd St S & 28th Ave S (Corner NW)","46.83845360234786","-96.85156834513649"
"42nd St S & 28th Ave S (Corner SE)","42nd St S & 28th Ave S (Corner SE)","46.83817308013687","-96.85099618241262"
"42nd St S & 31st Ave S (Corner NW)","42nd St S & 31st Ave S (Corner NW)","46.8349114486112","-96.85163467183044"
"42nd St S & 33rd Ave S (Corner NW)","42nd St S & 33rd Ave S (Corner NW)","46.82999109339343","-96.85160846678008"
"42nd St S & 33rd/32nd Ave S (Midblock East)","42nd St S & 33rd/32nd Ave S (Midblock East)","46.831102228934505","-96.85128035344044"
"42nd St S & 34th Ave S (Corner SE)","42nd St S & 34th Ave S (Corner SE)","46.8282193094654","-96.85119045491524"
"42nd St S & 36th Ave S (Corner NW)","42nd St S & 36th Ave S (Corner NW)","46.824560658157694","-96.8513426754785"
"42nd St S & 36th Ave SW (Corner SE)","42nd St S & 36th Ave SW (Corner SE)","46.824307842595886","-96.8510114362819"
"42nd St S & 40th Ave S (Corner NW)","42nd St S & 40th Ave S (Corner NW)","46.81839628003829","-96.85106060978912"
"42nd St S & 49th Ave S (Corner NW)","42nd St S & 49th Ave S (Corner NW)","46.807818118548866","-96.8510622814081"
"42nd St S & 51st Ave S (Corner NW)","42nd St S & 51st Ave S (Corner NW)","46.805516442140956","-96.85063870179165"
"42nd St S & Microsoft Driveway (Corner SE)","42nd St S & Microsoft Driveway (Corner SE)","46.81174827082741","-96.85027940998404"
"43rd St S & Target (Shelter 259 Midblock East)","Shelter 259 (Target)","46.86022725","-96.8536113"
"44th Ave S & 42nd St S (Corner SW)","44th Ave S & 42nd St S (Corner SW)","46.81522055","-96.85047852"
"44th Ave S & 43rd St S (Corner NE)","44th Ave S & 43rd St S (Corner NE)","46.81591533","-96.85598654"
"44th Ave S & 43rd St S (Corner SW)","44th Ave S & 43rd St S (Corner SW)","46.81579843","-96.85639147"
"44th Ave S & 45th St S (Corner NE)","44th Ave S & 45th St S (Corner NE)","46.81469145","-96.86115805"
"44th Ave S & 45th St S (Corner SW)","44th Ave S & 45th St S (Corner SW)","46.81463638","-96.86154995"
"44th Ave S & 47th St S (Corner NE)","44th Ave S & 47th St S (Corner NE)","46.81453092","-96.86655914"
"44th Ave S & 47th St S (Corner SW)","44th Ave S & 47th St S (Corner SW)","46.8144788","-96.86699611"
"44th Ave S & 50th St S (Corner NE)","44th Ave S & 50th St S (Corner NE)","46.813999076627745","-96.870414147799"
"44th Ave S & 50th St S (Corner SW)","44th Ave S & 50th St S (Corner SW)","46.81384728","-96.87081533"
"44th Ave S & 51st St S (Corner NE)","44th Ave S & 51st St S (Corner NE)","46.81374270064971","-96.8741219949285"
"44th Ave S & 51st St S (Corner SW)","44th Ave S & 51st St S (Corner SW)","46.81360236","-96.87456357"
"44th Ave S & 53rd St S (Corner NE)","44th Ave S & 53rd St S (Corner NE)","46.81377542","-96.87672349"
"44th Ave S & 53rd St S (Corner SW)","44th Ave S & 53rd St S (Corner SW)","46.8138079","-96.87710629"
"44th Ave S & 55th St S (Corner NE)","44th Ave S & 55th St S (Corner NE)","46.81410439895934","-96.87935172904157"
"44th Ave S & 55th St S (Corner SW)","44th Ave S & 55th St S (Corner SW)","46.81395979","-96.87989165"
"44th Ave S & Clock Tower Ln  (Corner NE)","44th Ave S & Clock Tower Ln  (Corner NE)","46.81457027012798","-96.86777396198826"
"44th Ave S & Coventry Dr S (Corner NE)","44th Ave S & Coventry Dr S (Corner NE)","46.81506288","-96.85829614"
"44th Ave S & Veteran's Blvd (Corner NE)","44th Ave S & Veteran's Blvd (Corner NE)","46.81402771732001","-96.88194579329144"
"44th Ave S & Woodhaven Dr S (Corner SW)","44th Ave S & Woodhaven Dr S (Corner SW)","46.81494587","-96.85856036"
"44th Ave S & Woodhaven St S (Corner NE)","44th Ave S & Woodhaven St S (Corner NE)","46.81515076","-96.85145949"
"44th Ave S & Woodhaven St S (Corner SW)","44th Ave S & Woodhaven St S (Corner SW)","46.81510483","-96.85192827"
"45th St S & 18th Ave S (Corner SE)","45th St S & 18th Ave S (Corner SE)","46.85266623092046","-96.86172188081656"
"47th St S & 11th Ave S (Shelter 270 Corner SE)","Shelter 270 (Walmart)","46.863850097743956","-96.86403030535608"
"4th Ave E & 2nd St E (Corner NE)","4th Ave E & 2nd St E (Corner NE)","46.87274036","-96.89767254"
"4th Ave E & 4th St E (Corner NE)","4th Ave E & 4th St E (Corner NE)","46.87268123","-96.89317396"
"4th Ave E & 6th St E (Corner NE)","4th Ave E & 6th St E (Corner NE)","46.87270123","-96.88963339"
"4th Ave E & B St (Corner NE)","4th Ave E & B St (Corner NE)","46.87256536","-96.88331028"
"4th Ave E & E St (Corner NE)","4th Ave E & E St (Corner NE)","46.87260123","-96.88529593"
"4th Ave N & 24th St N (Shelter 106 Corner NW)","Shelter 106 (North Side of Road)","46.879345931506506","-96.74231116075214"
"4th Ave N & 26th St N (Corner NE)","4th Ave N & 26th St N (Corner NE)","46.879333370122595","-96.73881901760157"
"4th Ave N & 28th St N (Corner NE)","4th Ave N & 28th St N (Corner NE)","46.87932189923232","-96.73600002677604"
"4th Ave N & 5th St N (Corner SW)","4th Ave N & 5th St N (Corner SW)","46.88000649","-96.78618541"
"4th Ave N & 7th St N (Corner SW)","4th Ave N & 7th St N (Corner SW)","46.880168910267706","-96.79058932175472"
"4th Ave N & Broadway (NE corner)","4th Ave N & Broadway (NE corner)","46.88020792245684","-96.78734216513666"
"4th Ave S & Clearview Ct (Corner NE)","4th Ave S & Clearview Ct (Corner NE)","46.8713631500247","-96.73493604401467"
"4th Ave S & Eagle Dr (Corner NE)","4th Ave S & Eagle Dr (Corner NE)","46.87092690246976","-96.73207358741891"
